status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
254532428039456_866355630190463,শিশুর হঠাৎ সর্দি হলে কি করবেন।,শিশুর হঠাৎ সর্দি,link,http://www.prothom-alo.com/life-style/article/1300671/%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81%E0%A6%B0-%E0%A6%B9%E0%A6%A0%E0%A6%BE%E0%A7%8E-%E0%A6%B8%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A6%BF,2017-08-23 22:07:05,76,0,6,75,1,0,0,0,0,0
254532428039456_861699353989424,,মা হওয়ার পর নিজের যত্ন,link,http://bangla.bdnews24.com/lifestyle/article1379167.bdnews,2017-08-14 08:07:32,58,0,2,58,0,0,0,0,0,0
254532428039456_855284481297578,স্বাস্থ্য বাতায়ন গণপ্রজাতন্ত্রী বাংলাদেশ সরকারের স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রনালয় পরিচালিত একটি স্বাস্থ্য সেবা। এই স্বাস্থ্য বাতায়নের হেল্পলাইন ১৬২৬৩ এ কল করে আপনার স্বাস্থ্য সংক্রান্ত যেকোন বিষয়ে সরাসরি ডাক্তারের পরামর্শ নিতে পারেন। এই হেল্পলাইন দিনরাত ২৪ ঘন্টা আপনার সেবায় নিয়োজিত।,,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/855280041298022/?type=3,2017-08-02 01:37:20,51,0,4,50,1,0,0,0,0,0
254532428039456_852413738251319,"স্যাভলনের ছায়ায় জীবাণুমুক্ত পরিবার। প্রতিদিন, প্রতিক্ষণ।",,video,https://www.facebook.com/savlonbangladesh/videos/852413738251319/,2017-07-27 07:15:44,4645,38,191,4527,86,15,9,4,4,0
254532428039456_850342935125066,#Savlon - জীবাণুমুক্ত প্রতিদিন,Savlon Bangladesh's cover photo,photo,https://www.facebook.com/savlonbangladesh/photos/a.297719327054099.1073741826.254532428039456/540662932759736/?type=3,2017-07-23 12:04:52,231,4,4,229,1,1,0,0,0,0
254532428039456_849209795238380,চারিদিকে জীবাণুরা করে হাউমাউ। তাই খাওয়ার আগে ও পরে ৬টি স্টেপে স্যাভলন হ্যান্ডওয়াশ দিয়ে হাত ধুয়ে নিতে ভুলো না।,,video,https://www.facebook.com/savlonbangladesh/videos/849209795238380/,2017-07-21 11:10:11,47,1,12,45,2,0,0,0,0,0
254532428039456_847434802082546,পরিবারের সুস্বাস্থ্যের রিমোট কন্ট্রোল থাকুক আপনার হাতে।,,video,https://www.facebook.com/savlonbangladesh/videos/847434802082546/,2017-07-18 04:45:11,525,8,47,516,5,0,2,2,0,0
254532428039456_840432422782784,স্যাভলন হ্যান্ডওয়াশ হাতকে রাখে জীবাণুমুক্ত ও কোমল।,Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/840432422782784/?type=3,2017-07-05 12:37:46,130,2,25,127,3,0,0,0,0,0
254532428039456_834006183425408,স্যাভলনের সাথে ঈদের দিনেও থাকুন জীবাণুমুক্ত। ঈদ মোবারক।,Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/834006183425408/?type=3,2017-06-25 08:41:10,127,4,4,127,0,0,0,0,0,0
254532428039456_833444550148238,পবিত্র ঈদ-উল-ফিতর উপলক্ষে স্যাভলন নিবেদিত ৭ পর্বের বিশেষ ধারাবাহিক নাটক ‘প্রেম করা নিষেধ’ বাংলাভিশনে প্রচারিত হবে ঈদের দিন থেকে ৭ম দিন পর্যন্ত প্রতিদিন রাত ১১টায়। কাজী শাহীদুল ইসলাম-এর রচনায় নাটকটি পরিচালনা করেছেন সালাহ্উদ্দিন লাভলু।,Banglavision,video,https://www.facebook.com/banglavision/videos/1521674431222178/,2017-06-24 07:53:58,36,0,0,36,0,0,0,0,0,0
254532428039456_829178750574818,"স্যাভলনের ছায়ায় জীবাণুমুক্ত পরিবার। প্রতিদিন, প্রতিক্ষণ।","Savlon: প্রতিদিন, প্রতিক্ষণ।",video,https://www.facebook.com/savlonbangladesh/videos/829178750574818/,2017-06-16 14:34:20,1056,4,47,1035,19,1,0,0,1,0
254532428039456_828224344003592,শিশুর চিকুনগুনিয়া হলে কী করবেন।,শিশুদের চিকুনগুনিয়া,link,http://www.prothom-alo.com/life-style/article/1200936/%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A7%81%E0%A6%A8%E0%A6%97%E0%A7%81%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A6%BE,2017-06-14 22:19:58,100,0,19,97,2,1,0,0,0,0
254532428039456_823063127853047,চারিদিকে জীবাণুরা করে হাউমাউ। তাই ইফতারের আগে ও পরে ৬টি স্টেপে স্যাভলন হ্যান্ডওয়াশ দিয়ে হাত ধুয়ে নিতে ভুলো না।,,video,https://www.facebook.com/savlonbangladesh/videos/823063127853047/,2017-06-06 03:23:30,3773,21,147,3596,113,12,49,0,3,0
254532428039456_818190008340359,পবিত্র মাহে রমজানের শুভেচ্ছা সবাইকে।,Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/818190008340359/?type=3,2017-05-28 01:27:13,68,0,5,65,1,2,0,0,0,0
254532428039456_815043198655040,,Savlon Bangladesh's cover photo,photo,https://www.facebook.com/savlonbangladesh/photos/a.297719327054099.1073741826.254532428039456/815043185321708/?type=3,2017-05-22 14:22:53,49,0,2,48,1,0,0,0,0,0
254532428039456_812214382271255,মা ছাড়া কে পারে এভাবে আগলে রাখতে?,,video,https://www.facebook.com/savlonbangladesh/videos/812214382271255/,2017-05-17 13:12:26,143,0,28,129,13,1,0,0,0,0
254532428039456_809185255907501,এই বিশ্ব মা দিবসে ম্যাজিকের পিছনে থাকা সকল ম্যাজিশিয়ান মায়েদের স্যাভলনের পক্ষ থেকে জানাই শুভেচ্ছা ও ভালবাসা।,,video,https://www.facebook.com/savlonbangladesh/videos/809185255907501/,2017-05-11 11:28:39,44642,479,11116,35000,6118,155,39,416,16,2898
254532428039456_808462685979758,পাশে না থাকলেও মায়ের কথাগুলো সবসময় আমাদের সাথে থাকে। ছায়া হয়ে রক্ষা করে সকল প্রতিকূলতা থেকে।,Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/808462685979758/?type=3,2017-05-10 09:00:00,81,1,5,76,3,0,0,0,0,2
254532428039456_808182719341088,পাশে না থাকলেও মায়ের কথাগুলো সবসময় আমাদের সাথে থাকে। ছায়া হয়ে রক্ষা করে সকল প্রতিকূলতা থেকে।,Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/808182719341088/?type=3,2017-05-09 10:59:56,70,0,1,68,1,0,0,0,0,1
254532428039456_801638616662165,"Even with trash cans and bins everywhere, throwing trash seemed like work to Dhaka-ites.  So, we turned work into play. Presenting the ""Habit Changing Bin"" by Savlon – a small innovation to make sure the citizens of Dhaka threw trash where it belonged – into the bins and cans.#SavlonCleanBangladesh #SupportCleanBangladesh #habitchangingbin",Habit Changing Bin- Savlon,video,https://www.facebook.com/savlonbangladesh/videos/801630486662978/,2017-04-27 13:53:46,10903,112,2038,10257,446,162,29,6,3,0
254532428039456_798506450308715,,যে কারণে রাজপথে নেমেছেন তারা | banglatribune.com,link,http://www.banglatribune.com/entertainment/news/200163/%E0%A6%AF%E0%A7%87-%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%A3%E0%A7%87-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%AA%E0%A6%A5%E0%A7%87-%E0%A6%A8%E0%A7%87%E0%A6%AE%E0%A7%87%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A6%BE,2017-04-21 22:42:17,360,1,6,356,2,2,0,0,0,0
254532428039456_793407114151982,"এবার স্যাভলন ক্লিন বাংলাদেশ ক্যাম্পেইনে যুক্ত হল ঢাকা বিশ্ববিদ্যালয়। বাংলা নববর্ষকে বিবেচনায় রেখে, গতকাল ১২ই এপ্রিল, ২০১৭ ইং তারিখে ঢাকা বিশ্ববিদ্যালয়ের মাননীয় উপাচার্য জনাব আ.আ.ম.স আরেফিন সিদ্দিক এর উপস্থিতিতে, সপ্তাহব্যাপী ক্যাম্পাস ক্লিনিং কার্যক্রমের সূচনা হয়। এই কার্যক্রমের অংশ হিসেবে ক্যাম্পাসের বিভিন্ন স্থানে পরিচ্ছন্নতা কার্যক্রম চালানো হয় যার মূল উদ্দেশ্য ছিল জনসাধারনের মাঝে ডাস্টবিনে ময়লা ফেলার সচেতনতা গড়ে তোলা এবং জীবাণুমুক্ত বাংলাদেশ গড়া। আসুন, এবার নববর্ষে আমরা সবাই আমাদের চারপাশ ক্লিন রাখি। ধন্যবাদ University of Dhaka এবং Dhaka University Rover Scout Group",Photos from Savlon Bangladesh's post,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/793406874152006/?type=3,2017-04-13 02:14:43,129,0,10,128,1,0,0,0,0,0
254532428039456_791152164377477,ঠিক জায়গায় ময়লা ফেলার টার্গেট প্র্যাকটিসে ধীরে ধীরে বদলে যাবে আমাদের প্রিয় বাংলাদেশ। সেই আহ্বান নিয়ে এবার আমাদের সাথে স্যাভলন ক্লিন বাংলাদেশ ক্যাম্পেইনে যুক্ত হলেন মডেল-অভিনেত্রী আজমেরি আশা। #SupportCleanBangladesh,Azmery Asha with Savlon-Clean Bangladesh,video,https://www.facebook.com/savlonbangladesh/videos/791107674381926/,2017-04-09 10:24:19,134,0,24,130,3,1,0,0,0,0
254532428039456_784850835007610,জীবাণুমুক্ত বাংলাদেশ গড়ার মিছিলে এবার যোগ দিলেন অভিনেতা সাজু খাদেম। সর্বস্তরের সবাইকে আহ্বান জানিয়েছেন স্যাভলন-ক্লিন বাংলাদেশ ক্যাম্পেইনের সাথে থেকে ঠিক টার্গেটে ময়লা ফেলার অভ্যাস গড়ে তোলার । #SupportCleanBangladesh,Saju Khadem with Savlon-Clean Bangladesh,video,https://www.facebook.com/savlonbangladesh/videos/784850835007610/,2017-03-30 12:17:30,1656,5,57,1617,21,5,9,0,3,1
254532428039456_783800091779351,"এক সাথে হাতে হাতে,
চলো গড়ি জীবাণুমুক্ত বাংলাদেশ! #SupportCleanBangladesh",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/783800091779351/?type=3,2017-03-28 08:44:58,115,3,8,114,0,1,0,0,0,0
254532428039456_782176098608417,"সবাইকে মহান স্বাধীনতা দিবসের শুভেচ্ছা। এ দেশ কে ভালোবেসে, সবাই মিলে হাতে হাতে গড়ব ক্লিন ও জীবাণুমুক্ত বাংলাদেশ! #SupportCleanBangladesh",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/782176098608417/?type=3,2017-03-25 07:10:00,68,3,9,66,2,0,0,0,0,0
254532428039456_780275782131782,সবার আন্তরিক অংশগ্রহণ আর প্রচেষ্টাই পারে পরিষ্কার-পরিচ্ছন্ন ও জীবাণুমুক্ত বাংলাদেশ গড়তে। সেই লক্ষ্যে পরিচালিত স্যাভলন-ক্লিন বাংলাদেশ ক্যাম্পেইন-এ আপনাদের সাথে এবার যোগ হলেন অভিনেতা মিশু সাব্বির। #SupportCleanBangladesh,Mishu Sabbir with Savlon Clean Bangladesh,video,https://www.facebook.com/savlonbangladesh/videos/780275782131782/,2017-03-21 11:32:21,1949,15,89,1912,21,5,10,1,0,0
254532428039456_779244825568211,"এক সাথে হাতে হাতে,
চলো গড়ি জীবাণুমুক্ত বাংলাদেশ! #SupportCleanBangladesh",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/779244825568211/?type=3,2017-03-19 08:45:01,126,6,3,126,0,0,0,0,0,0
254532428039456_777369289089098,"ঢাকা সহ সারাদেশের ময়লা-আবর্জনা ও অপরিচ্ছন্নতা নিয়ে অভিযোগ করেন সবাই, কিন্তু এর পেছনে আসলে দায়ী কারা? আসুন শুনি সাংবাদিক-অভিনেতা হাসান মাসুদ এর মুখ থেকে, যিনি আমাদের সাথেই আছেন স্যাভলন ক্লিন বাংলাদেশ ক্যাম্পেইন-এ।",Hasan Masud with Savlon-Clean Bangladesh Campaign,video,https://www.facebook.com/savlonbangladesh/videos/777369289089098/,2017-03-16 00:20:38,1914,27,218,1863,39,1,10,0,1,0
254532428039456_772951146197579,"এক সাথে হাতে হাতে,
চলো গড়ি জীবাণুমুক্ত বাংলাদেশ! #SupportCleanBangladesh",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/772949009531126/?type=3,2017-03-08 01:28:31,188,6,16,186,2,0,0,0,0,0
254532428039456_769818709844156,"স্যাভলন ক্লিন বাংলাদেশ ক্যাম্পেইন-এ একে একে যুক্ত হচ্ছে বিভিন্ন শিক্ষা প্রতিষ্ঠান। এরই ধারাবাহিকতায় সম্প্রতি অংশ নেয় United International University-এর শিক্ষার্থীদের একাংশ। জীবাণুমুক্ত বাংলাদেশ গড়ার প্রত্যয়ে ডাস্টবিন হাতে তারা নেমেছেন রাস্তায়, পথচারী জনসাধারনকে উৎসাহিত করেছেন ঠিক টার্গেটে ময়লা ফেলতে। #SupportCleanBangladesh",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/769818709844156/?type=3,2017-03-02 07:45:57,213,4,27,208,3,0,2,0,0,0
254532428039456_767838343375526,"জীবাণুমুক্ত বাংলাদেশ গড়ার লক্ষ্যে Savlon- Clean Bangladesh ক্যাম্পেইনে সর্বস্তরের মানুষের সাথে স্বতঃস্ফূর্ত ভাবে যোগ দিয়েছেন মডেল অভিনেতা ইমন আর সেই সাথে করেছেন, ঠিক টার্গেটে ময়লা ফেলার অঙ্গীকার। #SupportCleanBangladesh",Emon with Savlon-Clean Bangladesh,video,https://www.facebook.com/savlonbangladesh/videos/767838343375526/,2017-02-26 03:22:13,6860,44,122,6802,42,5,9,1,1,0
254532428039456_766326470193380,"এক সাথে হাতে হাতে, 
চলো গড়ি জীবাণুমুক্ত বাংলাদেশ! #SupportCleanBangladesh",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/766326470193380/?type=3,2017-02-23 08:52:20,155,4,28,153,2,0,0,0,0,0
254532428039456_761438630682164,এবার স্যাভলন-ক্লিন বাংলাদেশ ক্যাম্পেইনে অংশগ্রহণ করল ঢাকা ও ঢাকার বাইরের কয়েকশত শিক্ষা প্রতিষ্ঠানের হাজারো শিক্ষার্থী। সবার প্রাণবন্ত অংশগ্রহণে ঢাকা রেসিডেনসিয়াল মডেল কলেজ প্রাঙ্গণ মুহূর্তেই হয়ে যায় ক্লিন। #SupportCleanBangladesh,Savlon-Clean Bangladesh: Day 3,video,https://www.facebook.com/savlonbangladesh/videos/761438630682164/,2017-02-14 08:01:23,3922,15,89,3794,72,37,18,0,1,0
254532428039456_760493360776691,,Savlon Bangladesh,video,https://www.facebook.com/savlonbangladesh/videos/759770014182359/,2017-02-12 07:26:24,67,0,0,65,2,0,0,0,0,0
254532428039456_759886144170746,,‘স্যাভলন ক্লিন বাংলাদেশ’ ক্যাম্পেইনে আজমেরী আশা | বাণিজ্য | The Daily Ittefaq,link,http://www.ittefaq.com.bd/trade/2017/02/11/103404.html,2017-02-11 06:34:08,90,0,5,85,4,0,1,0,0,0
254532428039456_759770014182359,স্যাভলন- ক্লিন বাংলাদেশ ক্যাম্পেইন-এ মানুষের অংশগ্রহণ ছিল চোখে পড়ার মত। ঠিক টার্গেটে ময়লা ফেলার লক্ষ্যে অন্য সবার পাশাপাশি আমাদের সাথে ছিলেন অভিনয়শিল্পী আজমেরী আশা। #SupportCleanBangladesh,Savlon-Clean Bangladesh: Day 2,video,https://www.facebook.com/savlonbangladesh/videos/759770014182359/,2017-02-11 01:39:14,2982,18,78,2912,35,20,13,1,1,0
254532428039456_759027250923302,"এক সাথে হাতে হাতে প্রতিদিন চেষ্টা আর বেশি বেশি প্র্যাকটিসেই একদিন বদলাবে দেশটা। “স্যাভলন-ক্লিন বাংলাদেশ ক্যাম্পেইন” এর প্রথম দিনে ঠিক টার্গেটে ময়লা ফেলার প্র্যাকটিসে, বিভিন্ন শ্রেণী-পেশার মানুষের স্বতঃস্ফূর্ত অংশগ্রহনের কিছু মুহূর্ত। #SupportCleanBangladesh",Savlon-Clean Bangladesh: Day 1,video,https://www.facebook.com/savlonbangladesh/videos/759027250923302/,2017-02-09 12:55:37,2561,9,64,2454,60,12,35,0,0,0
254532428039456_758314540994573,"সর্বস্তরের সকল জনসাধারনের জন্য আগামীকাল থেকে শুরু হচ্ছে, স্যাভলন-ক্লিন বাংলাদেশ” ক্যাম্পেইন। 
টার্গেট মিস হবে না, একটি ময়লাও রবে না। 
#SupportCleanBangladesh",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/758314540994573/?type=3,2017-02-08 11:17:14,2876,8,26,2866,5,3,1,1,0,0
254532428039456_757779437714750,"আমরা নিজের অজান্তে কিংবা জ্ঞাতসারেই প্রতিদিন যেখানে সেখানে ছোট, মাঝারি, বড় আবর্জনা ফেলে দেই। কিন্তু একটু টার্গেট প্র্যাকটিস করলেই আমরা সঠিক জায়গায় ময়লা ফেলতে পারি। 
টার্গেট মিস হবে না, একটি ময়লাও রবে না। #SupportCleanBangladesh",Savlon- Clean Bangladesh,video,https://www.facebook.com/savlonbangladesh/videos/757779437714750/,2017-02-07 11:10:34,25755,129,3082,24494,613,315,281,30,22,0
254532428039456_757110547781639,"পরিষ্কার-পরিচ্ছন্ন ও জীবাণুমুক্ত বাংলাদেশ গড়তে, জনসচেতনতা সৃষ্টির লক্ষ্যে শীঘ্রই আসছে ""স্যাভলন ক্লিন বাংলাদেশ"" ক্যাম্পেইন। বিস্তারিত জানতে চোখ রাখুন আমাদের পেইজে।",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/757110547781639/?type=3,2017-02-06 06:08:24,6038,14,40,6021,14,3,0,0,0,0
254532428039456_756743644484996,,Savlon Bangladesh's cover photo,photo,https://www.facebook.com/savlonbangladesh/photos/a.297719327054099.1073741826.254532428039456/756743581151669/?type=3,2017-02-05 11:31:14,101,1,2,99,2,0,0,0,0,0
254532428039456_750330638459630,"স্যাভলনের ছায়ায় জীবাণুমুক্ত সুখী পরিবার গড়তে প্রতিজ্ঞাবদ্ধ আমরা, আপনার ঘরে স্যাভলন আছে তো?",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/750330638459630/?type=3,2017-01-31 00:00:01,191,1,15,190,1,0,0,0,0,0
254532428039456_750330091793018,"দুটি ছবির মধ্যে রয়েছে বেশ কিছু পার্থক্য, আপনি ক'টা ধরতে পারলেন?",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/750330091793018/?type=3,2017-01-30 00:00:01,85,8,2,83,0,2,0,0,0,0
254532428039456_750328265126534,মনোযোগ আর একাগ্রতা ধরে রাখতে স্ক্রীনটাইম নির্দিষ্ট রাখুন।,Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/750328265126534/?type=3,2017-01-29 07:00:01,92,0,3,91,0,0,1,0,0,0
254532428039456_750331645126196,"বাড়তি ওজনের হ্যাপা আর কতদিন? প্রতিদিন পান করুন গ্রিন টি, ওজন কমবেই।",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/750331645126196/?type=3,2017-01-29 00:00:03,204,1,7,202,2,0,0,0,0,0
254532428039456_752531508239543,নির্দিষ্ট স্থানে সঠিক স্যাভলনের মোড়কে স্যাভলন পণ্য বন্দী করুন আর স্ক্রীনশট পাঠিয়ে জানিয়ে দিন আমাদের।,giphy.com,link,http://giphy.com/gifs/l3q2FdOMkZ0mdvoxa,2017-01-28 07:54:20,248,200,16,242,4,1,1,0,0,0
254532428039456_750325151793512,"স্যাভলন রাখুন সাথে, এতে সারাদিনের কাজের মাঝেও আপনি পাবেন শতভাগ নিরাপত্তা।",Timeline Photos,photo,https://www.facebook.com/savlonbangladesh/photos/a.316262288533136.1073741833.254532428039456/750325151793512/?type=3,2017-01-28 00:00:03,136,0,4,136,0,0,0,0,0,0
